code,name,lat,lon
BEHT,BIHAT HALT,25.45118,86.028957
BEJ,BENIGANJ,27.3,80.4407
BEK,BUNDKI,29.5227,78.3934
BELA,BELA,24.9789,84.9818
BELD,BELKHERA,22.982101,79.300089
BELT,BELA,25.038291,86.998502
BEM,BADAUN,28.027712,79.136244
BEML,BEML NAGAR,12.9786,78.2419
BENA,BELONIA,23.247994,91.484501
BENL,BENL,16.3842,75.8821
BEO,BIROHE,25.174,82.4499
BEP,BHEERPUR,25.265,81.9892
BEPR,BELAPUR CBD,19.018711,73.038676
BEQ,BELUR,22.6363,88.3399
BER,BEAWAR,26.108508,74.314571
BERO,BERO,23.548251,86.726589
BES,BES,23.905641,85.324254
BET,BARETH,23.915107,77.99984
BEU,BISHESHWARGANJ,27.3409,81.8334
BEW,BETAVAD,21.1496,74.8865
BEX,BELBONI,23.2773,87.1538
BEY,BUGGANIPALLE,15.486272,78.195362
BFD,BORHAT,27.163793,95.277042
BFE,BAHAWAL BASI,30.147205,74.279251
BFF,BARABHATI,20.8634,80.0613
BFJ,BHORAS BUDRUKH,20.537971,75.013962
BFM,BHALUI,25.0855,86.1668
BFP,BILOCHPURA,27.202179,77.986729
BFPA,BHOPATPUR,28.452,79.8122
BFQ,BENDI,23.7633,84.4167
BFR,BEKAL FORT,12.385904,75.043166
BFT,BHABTA,23.9869,88.2415
BFV,BAHELIA BUZURG,28.046834,80.512447
BFW,BYATRAYANHALLI,13.0022,77.9887
BFX,BAGHI GHAUSPUR,25.052,85.6841
BFZ,BHANDARTIKURI,23.432852,88.329477
BG,BHONGIR,17.525,78.8988
BGA,BAGALIA,23.447026,86.519136
BGAE,BALAGARH,23.122,88.453
BGAN,BANGAIN,27.239,81.9059
BGAR,BANGARI,26.5378,84.921
BGBR,BAGBAHRA,21.046,82.3839
BGD,BARA GUDAH,29.6974,75.0014
BGDI,BAGADIA PH,20.278803,86.586093
BGDS,BHAGWANPUR DESU,25.8267,85.8457
BGF,BAGILA,23.1603,88.1222
BGH,BAGHAULI,27.2279,80.2961
BGHI,BAGHAI ROAD,24.555633,81.018393
BGHT,BARKA GAON,26.14771,84.639721
BGHU,BORRAGUHALLU,18.2753,83.0399
BGJT,BAGHA JATIN,22.4822,88.387
BGK,BAGALKOT,16.1789,75.7003
BGKA,BANGURKELA,22.2769,84.9735
BGKT,BHAGAT KI KOTHI,26.248087,73.012927
BGL,BAGULA,23.335045,88.645984
BGLI,BARGOLAI,27.287816,95.703878
BGM,BELAGAVI,15.849203,74.509524
BGMR,BAGUMRA,21.1495,72.9959
BGMU,BANGARMAU,26.8917,80.2219
BGN,BORGAON,20.728839,77.17943
BGNA,BALGONA,23.4579,87.9501
BGND,BOGINADI,27.394326,94.171028
BGNP,BANAGANAPALLE,15.322441,78.25054
BGNR,B.G.NAGAR,12.968543,76.733234
BGO,BOGRI ROAD,22.882,87.326
BGP,BHAGALPUR,25.242229,86.977112
BGPA,BAGESHAPURA,13.119939,76.217823
BGPL,BAGHUAPAL,21.042089,86.013036
BGQ,BHONGAON,27.2588,79.1655
BGRA,BAGHNAPARA,23.2416,88.3292
BGRD,BELIAGHATA ROAD,22.674768,88.607225
BGRM,BIGGABAS RAMSARA,28.047792,74.201647
BGRR,BAGARPUR HALT,29.079126,78.278103
BGS,BEGUSARAI,25.425156,86.134336
BGSF,BISUGIRSHARIF,18.3476,79.4831
BGTA,BAGRA TAWA,22.631121,77.994117
BGTN,BHAGTANWALA,31.5964,74.8805
BGU,BAIRAGNIA,26.738252,85.273304
BGUA,BAIGUDA,18.826834,82.965577
BGVN,BHIGWAN,18.3169,74.7747
BGWD,BAGEWADI H,16.307701,74.75353
BGWI,BEGDEWADI,18.700603,73.708777
BGY,BANGRIPOSI,22.1307,86.5014
BGZ,BAHADURGARH,28.701053,76.931076
BH,BHARUCH JN,21.7073,72.998
BHA,BHANDAI JUNCTION,27.068794,77.966537
BHAD,BARHAPUR HALT,25.427152,85.860043
BHAL,BHATIEL,22.4775,72.835
BHAN,BHOYANI,23.358489,72.234392
BHAS,BHOJRAS,25.7883,74.6344
BHAU,BHALUA,24.678877,86.690021
BHB,BADLA GHAT,25.5534,86.5868
BHBK,BODHADI BUJRUG,19.464003,78.166351
BHBR,BATHUA BAZAR HALT,26.497051,84.232418
BHBV,BLOCK HUT B (BHB),25.274969,83.102303
BHC,BHADRAKH,21.0912,86.5157
BHCL,BAHORA CHANDIL,25.365278,83.490086
BHD,BADLI,28.74638,77.137323
BHDH,BAHADURPUR H.,27.944561,79.797159
BHDR,BHADRI,25.677,81.5681
BHEL,BHEL HALT,17.502231,78.282124
BHET,BHESTAN,21.1279,72.8613
BHG,BHATON KI GALI,27.105436,75.712709
BHGH,BHAIRGACHHI,23.274939,88.634176
BHGJ,BIHARIGANJ,25.732179,86.992235
BHGN,BHILGAON,26.354344,93.926067
BHGP,BHAGIRATHPUR,27.3261,83.3872
BHHT,BARHARA,26.448904,86.371937
BHHZ,BEHTA HAZIPUR HALT,28.71927,77.303581
BHI,BAHERI,28.777511,79.500442
BHID,BHIDI,20.5734543,78.4147286
BHJ,BARHAJ BAZAR,26.2836,83.7312
BHJA,BHEJA,18.4726,82.6854
BHK,BADHARI KALAN,27.7988,78.7343
BHKA,BAHIRA KALIBARI (HAL,22.686172,88.563988
BHKD,BHURKUNDA,23.637,85.3716
BHKH,BAGHOI KUSA,24.838932,84.468727
BHKL,BHAKRAULI,28.308461,78.474655
BHL,BHILWARA,25.344,74.6312
BHLA,BEHULA,23.181657,88.428482
BHLE,BARAHAT,24.9163,87.0106
BHLK,BHALKI,18.047141,77.228211
BHLP,BHULANPUR,25.2874,82.9571
BHM,BAHRAM,31.1974,75.8941
BHMA,BAGHMARA HALT,25.365272,87.617876
BHME,BHANDARIDAH,23.7562,86.0643
BHMW,BHAMBHEWA,29.23937,76.55075
BHN,BHULI,23.8059,86.3781
BHNA,BHAYNA,23.311951,88.641349
BHNE,BHONE,21.0186,75.2221
BHNG,BHALUKPONG,27.00194,92.64472
BHNP,BISHANPUR HALT,25.614551,87.742542
BHNS,BHANSI,18.776702,81.265158
BHP,BOLPUR S NIKTN,23.6582,87.6985
BHPA,BAHRUPIYA HALT,22.2296,88.349047
BHPI,BICHHUPALI,20.73515,83.616318
BHR,BHADRESHWAR,22.8277,88.3413
BHRB,BHAIRABI,24.19546,92.54106
BHRL,BHAROLI JN.,32.271168,75.616493
BHRM,BISHRAMGANJ,23.598095,91.360535
BHS,VIDISHA,23.5226,77.8151
BHSA,BHISA HALT,26.576399,85.533371
BHT,BHATTU,29.3865,75.3396
BHTA,BHATIYA,22.088654,69.280862
BHTH,BHAIROPATTI HALT,25.894901,86.907177
BHTK,BHANWAR TONK,22.6083,81.8981
BHTL,BHATEL,22.163876,69.493409
BHTN,BHITONI,23.142608,79.673891
BHTR,BHATPAR RANI,26.3099,84.0326
BHTS,BHATASA,27.5041,79.3842
BHUA,BHUA,25.927,79.2984
BHUJ,BHUJ,23.266283,69.678088
BHV,BHOMA,22.171867,79.689589
BHW,BARHARWA JN,24.857858,87.774603
BHWA,BECHHIWARA,23.780632,73.523555
BHWR,BHITIHARWA ASHRAM,27.234484,84.487438
BHX,BULLUANA,30.217783,74.78327
BHY,BHAYAVADAR,21.8494,70.2356
BHZ,BIHARA,24.9632,92.6895
BI,BARI SADRI,24.411515,74.468765
BIA,BHILAI,21.2022,81.4213
BIC,BICHIA,28.182661,81.271671
BICI,BARKICHANPI,23.533143,84.728279
BID,BIDADI,12.8005,77.3903
BIDD,BIDIYAD,26.9809169,74.7032131
BIDR,BIDAR,17.9116,77.5137
BIG,BELGAHNA,22.4307,82.0319
BIGA,BIGGA,28.05105,74.144484
BIGH,BAGRIGRAM HALT,25.390944,86.982578
BIGJ,BIBIGANJ,26.3653681,87.7736728
BIGN,BAIGANI HALT,26.1087526,86.1466636
BIJ,BIRNAGAR,23.2363,88.5517
BIJR,BIJOOR,13.822656,74.642514
BIK,BHIRA KHERI,28.334679,80.486012
BILA,BHESLANA,27.065,75.304
BILD,BILDI,23.2251,74.9181
BILK,BILKHA,21.4432,70.6005
BILP,BHILPUR,22.196505,73.323827
BIM,BILIMORA JN,20.763779,72.970934
BIML,BHIMAL,24.7525,73.9225
BINA,BINA JN,24.171114,78.18334
BINR,BRIJ NAGAR,27.439279,77.089348
BIO,BORDI,22.8664,74.3471
BIP,BAHILPURWA,25.1367,80.9982
BIPR,BHEEMPURA,25.129744,72.392349
BIQ,BANSI PAHARPUR,26.933,77.4575
BIR,BIR,22.0527586,76.546937
BIRA,BIRA,22.7896,88.5716
BIRD,BHIVANDI ROAD,19.268754,73.045864
BIRL,BIRAUL,25.938624,86.233
BIRP,BIRARAJPUR,22.82375,86.064752
BIS,BISWA BRIDGE,20.8852,76.3392
BISH,BISHENGARH,25.448574,72.574917
BIV,BAMHNI BANJAR,22.4781485,80.3599858
BIWK,BISALWAS KALAN,24.5002,74.7833
BIX,BHIND,26.5886,78.7771
BIY,BARDOLI,21.1343,73.1059
BIYA,BANIYANA,26.8237746,76.2955756
BIZ,BAIHATA,26.3438,91.6845
BJ,BAHJOI,28.40109,78.631096
BJA,BIJROTHA,24.94655,78.421215
BJBA,BIJBIARA,33.78945,75.075445
BJD,BAREJADI,22.8949,72.6773
BJE,BHOJUDIH JN.,23.642055,86.446879
BJF,BIJNI,26.497557,90.707417
BJG,BAJRANGARH,23.0424,74.6948
BJI,BIJAULI,25.3762,78.5175
BJIH,BIJULI HALT,26.1866,85.976
BJK,BIJORA,25.1448,76.3954
BJKN,BAJEKAN,29.5238,75.0986
BJL,BRAHMAJAN,26.851335,93.550129
BJLP,BARAI JALALPUR,27.449638,80.800152
BJM,BHAGAVATHIPURAM,9.0188,77.1918
BJMA,BURJ MOHAR,30.1891176,74.1906236
BJMD,BARA JAMDA,22.166063,85.411922
BJNR,BIJAINAGAR,25.930613,74.652669
BJO,BIJNOR,29.3854,78.1466
BJP,VIJAYAPURA,16.83057,75.739511
BJPD,BAJIPADA,20.5374,86.367
BJPL,BAIJNATHPAPROLA,32.049989,76.632128
BJQ,BAGHORA,24.136237,78.260696
BJR,BARRAJPUR,26.6855,80.1391
BJRA,BHAJERA,27.1075,76.6809
BJRI,BIJURI,23.2505,82.1191
BJT,BAJPATTI,26.5467,85.6204
BJU,BARAUNI JN,25.462,85.989
BJUD,BAJUD,21.736261,71.828055
BJV,BIJAURIA,28.575,79.6555
BJW,BAJVA,22.3667,73.1436
BJWS,BOJAWAS,28.313146,76.253228
BJY,BANGALBAREE,25.626514,88.229485
BK,BAKRA ROAD,25.213522,72.488073
BKC,BHIKAMKOR,26.80764,72.787213
BKD,BHANKODA,23.270316,72.128106
BKDE,BUDHAKHERA,29.3788,76.5572
BKDR,BEGUNKODAR,23.387363,86.021787
BKG,BANKA GHAT,25.5473,85.2731
BKH,BANKHEDI,22.775232,78.538347
BKHR,BAKHRI,25.5004,87.3102
BKI,BANDIKUI JN,27.0392,76.5667
BKJ,BARKUR,13.477499,74.75972
BKKA,BHUKARKA,29.2393,74.7508
BKKI,BAKARKUDI,23.097487,85.963669
BKKS,BAKAS,26.7765,81.0519
BKL,BONA KALU,17.0311,80.261
BKLA,BAKULHA,25.798037,84.543571
BKLE,BAKUDI,24.9255,87.7781
BKN,BIKANER JN,28.014029,73.316488
BKNA,BAKAINA HALT,29.03591,78.274841
BKNG,BHAKTI NAGAR,22.282743,70.792058
BKNM,BANKRA NAYABAJ,22.591765,88.272142
BKNO,BIKNA,23.252,87.1018
BKO,BINDKI ROAD,26.1166,80.5805
BKP,BAKHTIYARPUR JN,25.45614,85.529594
BKPR,BAKASPUR,22.985736,84.956245
BKPT,BHAKARAPET,14.409,78.9697
BKRD,BHALUKA ROAD F,25.3429,87.9124
BKRH,BRIJ KISHOR HALT,26.31342,84.69429
BKRL,BAKROL,22.5937,73.4231
BKRO,BOKARO THERMAL,23.7853,85.8758
BKS,BALIKOTIA,26.467869,92.570003
BKSA,BAKHSHA,25.8306,82.5131
BKSC,BOKARO STEEL CITY,23.656711,86.085176
BKSL,BIKRAMSHILA,25.299764,87.299938
BKT,BAKSHI KA TALAB,26.9835,80.9224
BKTB,BINDUKURI,26.7154,92.7261
BKTH,BAIKUNTH,21.4974,81.7798
BKTL,BAKTAL,23.2339,77.0383
BKTS,BAKOTHIKHAS HALT,26.87844,80.038147
BKTU,BARI KHATU,27.116438,74.331951
BKU,BHIKNUR,18.163876,78.398352
BKWA,BAKAYANWALA,30.143012,73.985538
BL,VALSAD,20.6086,72.9335
BLA,BAJALTA,32.7627,74.9537
BLAE,BALARAMBATI,22.8069,88.2123
BLAX,BARLAI,22.8938,75.9617
BLC,BOLDA,19.5516,77.2732
BLD,BHILAD,20.2756,72.8877
BLDA,BELDA,22.0712,87.3366
BLDI,BHILDI JN.,24.194731,72.008667
BLDK,BALAUDA TAKUN,22.8771,75.7551
BLDL,BALLE-DA-PIR-LARATH,32.215851,75.932852
BLG,BILHAR GHAT,26.681587,82.269278
BLGA,BELAGULA,12.387581,76.587753
BLGH,BISHALGARH,23.676664,91.27286
BLGR,BALANGIR,20.6887,83.4943
BLGT,BALURGHAT,25.233128,88.758116
BLH,BELGHARIA,22.6616,88.3892
BLHI,BISALEHALLI,13.48126,75.96696
BLHR,BALAHAPUR HALT,25.105639,86.155873
BLK,BELAKOBA,26.5917,88.5836
BLKR,BALLEKERE HALT,13.502482,76.023674
BLL,BANTANAHAL,15.1629,77.2758
BLLI,BALLI,15.151796,74.021046
BLM,BALAMU JN,27.167153,80.352287
BLME,BHOLLDIH,23.898394,86.116848
BLMK,BHALUMASKA,19.3277,83.2939
BLMR,BHALUKMARA,26.685042,94.143219
BLN,BALLYGUNGE JN.,22.519772,88.372009
BLND,BOLINNA DOABA,31.3425,75.6566
BLNG,BARLANGA,23.449703,85.833263
BLNI,BHALWANI,18.2133,75.1996
BLNK,BELANKI,16.848808,74.869236
BLNR,BIRLANAGAR,26.237245,78.195001
BLO,BHULON,24.6359,76.9688
BLP,BALRAMPUR,27.433108,82.180223
BLPA,BILASIPARA,26.2425685,90.2336875
BLPE,BALAPALLE,13.8169,79.4033
BLPR,BADULIPAR,26.646385,93.878689
BLPU,BILPUR,28.0831,79.6253
BLQR,BILASPUR ROAD,28.865121,79.253783
BLR,BALGANUR,15.5926,75.6025
BLRA,BILARA,26.186164,73.700044
BLRE,BELSIRI,26.800171,92.514153
BLRG,BALASIRING,23.267212,85.270729
BLRI,BELARI HALT,25.819969,85.801553
BLRR,BELANDUR ROAD,12.936955,77.707329
BLS,BALASORE,21.5009,86.92
BLSA,BOLSA,19.005484,77.701664
BLSD,BALSAMAND,27.581177,74.473743
BLSN,BELSONDA,21.1546,82.0352
BLSR,BELASAR,27.995462,73.653545
BLT,BALOTRA JN.,25.830121,72.248733
BLTR,BELTHARA ROAD,26.1209,83.8412
BLU,BILHAUR,26.839,80.0604
BLV,BHELWA,26.9938,84.778
BLW,BALAWALI,29.6273,78.1123
BLX,BOLAI,23.3658,76.5157
BLY,BALLY,22.656204,88.340782
BLYC,BALLY CHORD,22.5958,88.2636
BLYG,BALLY GHAT,22.6523,88.3476
BLYH,BALLY HALT,22.652314,88.338318
BLZ,BUDHLADA,29.9217,75.5496
BMAE,BELMURI,22.9325,88.1521
BMB,BAMRA,22.0517,84.2914
BMBE,BIMBARI,19.164465,77.631626
BMC,BHIMALGONDI,21.7411,78.9147
BMCK,BISSAMCUTTACK,19.4873,83.4588
BMD,BHIMADOLU,16.8083,81.2609
BME,BARMER,25.744922,71.397467
BMF,BASMAT,19.3347,77.1518
BMG,BAMANGACHHI,22.749,88.51
BMGA,BHIMGARA,23.7384,87.2846
BMGN,BAMUNIGAON,26.01159,91.282456
BMGR,BAMANGRAM,25.623186,88.199015
BMH,BETAMCHERLA,15.4491,78.1484
BMHR,BAMANHERI,29.5145,77.7061
BMHT,BARAW MORE,25.04703,84.064826
BMI,BAMNIA,23.095294,74.758546
BMJ,BRIDGMANGANJ,27.1953,83.1968
BMK,BIRANG KHERA,29.919084,74.647636
BMKD,BELLAMKONDA,16.4696,80.006
BMKI,BAPUDM MOTIHARI,26.6555,84.905
BMKJ,BHIMKHOJ,21.0799,82.2889
BMLL,BAMLA,28.8326,76.2442
BMN,BHIMANA,24.595831,72.886562
BMNL,BAMAN WALI HALT,28.361646,73.555183
BMO,BOLARUM,17.533279,78.515147
BMP,BRAMHAPURI,20.6036,79.8672
BMPL,BRAHMANPALLI,17.876654,78.465385
BMPR,BADAMPAHAR,22.08898,86.11187
BMPT,BANNI MAHAMMAN PATTI,25.891195,84.778576
BMQ,BHIMARLAI,25.893311,71.882116
BMR,BIKRAMPUR,23.0824,79.5865
BMRN,BHIMRANA,22.390119,68.992675
BMSB,BHIMASAR BG,23.186464,70.174935
BMSN,BAMSIN,25.763721,72.544355
BMT,BEGAMPET,17.438524,78.458277
BMU,BAMHRAULI,25.4446,81.7413
BMWS,BAMANWAS,26.534993,76.5781826
BMY,BAMIANA,28.263594,79.329576
BN,BIBINAGAR,17.4706,78.7945
BNA,BANNI KOPPA,15.4067,75.9419
BNAA,BIBHUTI BHUSHAN  H,23.027904,88.821719
BNAR,BINAUR,26.4027,80.1787
BNB,BANSTOLA,22.4111,87.0829
BNBH,BANI BIHAR,20.2927,85.8528
BNBR,BAHANAGA BAZAR,21.335944,86.761538
BNC,BANGALORE CANT,12.993434,77.599087
BNCE,BANGALORE EAST,13.0012,77.6182
BNCR,BANCHARI,27.953165,77.362633
BND,BHANDUP,19.14231,72.937535
BNDA,BANDA JN,25.4772,80.3357
BNDI,BARUNDINI,25.173796,74.930491
BNDM,BONDAMUNDA,22.2358,84.9253
BNDP,BUNIADPUR,25.386527,88.402348
BNE,BOHANI,22.9136,78.9232
BNF,BANDHUA,24.752054,85.06628
BNG,BARNAGAR,23.0612,75.3765
BNGL,BHANGALA,32.0229,75.6118
BNGM,BANGURGRAM,26.138333,74.346714
BNGN,BONGAIGAON,26.478563,90.560818
BNGY,BABHANJYOTIYA HALT,26.999567,82.362871
BNH,BHIMNATH,22.2463,71.9254
BNHR,BANBIHARI - GWALIPUR,20.339517,86.205523
BNI,BUDNI,22.787124,77.681293
BNJ,BANGAON JN,23.0297,88.8333
BNJL,BINJHOL HALT,29.3441,76.9233
BNK,BANASANKARAI HALT,13.265719,76.513982
BNKA,BANKIM NAGAR,23.208889,88.591739
BNKH,BHAIRANAYAKANAHALLI,13.193968,77.383103
BNKI,BANMANKHI JN.,25.885172,87.193744
BNKJ,BANKE GANJ,28.158508,80.416316
BNKM,VINAEKMA HALT,26.056012,86.610031
BNL,BEVINAHALU,15.1668,77.2128
BNLS,BANGI NIHALSNGH,30.0081,74.9551
BNLW,BANASTHALI NIWAI,26.366033,75.941277
BNLY,BHANUPLI,31.2989762,76.4178355
BNM,BARAGAON,26.756034,81.836643
BNN,BARNALA,30.3708,75.5496
BNNR,BHINDAR,24.528697,74.179688
BNO,BANAR,26.33973,73.146651
BNOD,BENODA,21.449782,78.180418
BNOI,BINDORI,26.5151663,76.365323
BNP,BHANAPUR,15.3871,76.0366
BNPH,BASANTPUR,26.162957,84.688051
BNPR,BANIKPUR HALT,25.400026,87.138975
BNPT,BENIPATI PIRAPUR,25.892178,85.309032
BNQ,BANARHAT,26.798025,89.025822
BNQL,BHANKALA HALT,29.847716,77.475586
BNR,BHAGWANPUR,25.8582,85.301
BNRD,BALANGIR ROAD,20.714734,83.498197
BNRS,BANARAS,25.29975,82.971856
BNS,BANAS,24.713504,72.989066
BNSA,BANBASA,28.9921,80.0736
BNSL,BANSINALA HALT,24.6651,85.1617
BNSP,BANSAPAHAR JUNCTION,25.055745,81.050262
BNSR,BHAGWAN SAR,29.343726,73.859711
BNT,BHARTHANA,26.7506,79.2167
BNTH,BANDHNATH,21.434055,70.356789
BNTL,BANTAWALA,12.878135,75.034046
BNU,BANDAKPUR,23.848456,79.576206
BNV,BINNAGURI,26.747418,89.052721
BNVD,BHANVAD,21.932594,69.798408
BNW,BHIWANI JN.,28.797956,76.12511
BNWC,BHIWANI CITY,28.825399,76.143999
BNXR,BIDHAN NAGAR,22.592,88.3906
BNY,BARHNI,27.4956,82.7916
BNZ,BADSHAHNAGAR,26.868973,80.961721
BO,BORSAD,22.4011227,72.9086974
BOBS,BOBAS,26.905916,75.498326
BOD,BANGROD,23.3984,75.1243
BODG,BODAGRAM PH,23.64495,84.6726241
BOE,BARSOI JN,25.6509,87.9226
BOF,BAROG,30.890413,77.08253
BOG,BHAIRONGARH,23.1838,74.879
BOI,BAINCHI,23.1195,88.1966
BOJ,BHOJO,27.063498,95.032306
BOK,BORKHEDI,20.8604,78.9747
BOKA,BOKRA,23.085279,87.92027
BOKE,BHOKE,17.049,73.381
BOKO,BOKO,25.999691,91.224289
BOKR,BHOKAR,19.214075,77.666645
BOM,BOMADRA,25.780454,73.439585
BOMN,BOMMAGUNDANAKERE,14.59189,76.68045
BON,BHOnra,25.1817,76.1405
BONA,BOINDA,20.9202,84.7484
BOP,BHOGPUR,22.402,87.8095
BOR,BOISAR,19.7982,72.7616
BORA,BAGHDOGRA,26.6979,88.324585
BORT,BOLAGARH TOWN PH,20.165499,85.282579
BOT,BOROTI,17.3953,76.2538
BOTI,BAORI THIKARIA,27.414629,75.511415
BOTR,BHAVDHARI,28.380527,75.795536
BOUH,BOUDH,20.8045105,84.282824
BOW,BORAWAR,27.027783,74.666862
BOY,BHADOHI,25.395304,82.5584
BOYA,BOTHIA P.H.,22.3853806,79.9626044
BOZ,BOLARUM BAZAR,17.51877,78.515369
BP,BARRACKPORE,22.7607,88.3711
BPA,BELAMPALLI,19.0535,79.4862
BPAE,BEGUMPUR,22.737517,88.255534
BPAH,BENIPUR A HALT,26.060965,86.163711
BPB,BADARPUR JN.,24.865038,92.556183
BPBS,BALLALPUR,24.7548596,87.910941
BPC,BERHAMPORE CRT,24.0893,88.2639
BPD,BAHADURPUR,23.4389,88.4638
BPE,BENAPUR,22.2717,87.3766
BPF,BANAPURA,22.457796,77.462454
BPGJ,BHARPURA PAHLEJAGHAT JN.,25.6998562,85.1303458
BPGR,BENIPURGRAM HALT,26.318317,85.482045
BPH,BELPAHAR,21.827062,83.848926
BPHB,BHILAI POWER HOUSE,21.207779,81.375561
BPJ,BARA HAPJAN,27.529128,95.491447
BPK,BHUGAON,20.6736,78.6698
BPKA,BHOPALKA,22.12263,69.368591
BPKH,BUDHA PUSHKAR,26.522424,74.594825
BPL,BHOPAL JN.,23.259933,77.412615
BPM,BAGPAT ROAD,28.957403,77.272489
BPMH,BISHUNPUR MAHUARI,26.126154,84.537348
BPN,BANPUR,23.4518,88.7618
BPO,BARIPADA,21.9231,86.7375
BPP,BAPATLA,15.9084,80.4682
BPQ,BALHARSHAH,19.848747,79.348316
BPR,BHOJIPURA JN.,28.494453,79.44771
BPRA,BARIPURA,25.3404,79.9432
BPRD,BARPETA ROAD,26.5023,90.9634
BPRH,BALPUR HALT,22.1147,82.6937
BPRS,BHOGPUR SIRWAL,31.5563,75.6449
BPS,BANPAS,23.4011,87.7476
BPTP,BHANUPRATAPPUR,20.297445,81.064516
BPU,BHAUPUR,26.468575,80.12475
BPUR,BAIDPUR,26.875049,78.980083
BPV,BHOTEPATTI,26.470852,88.851318
BPW,BURHPURA,25.211309,78.42968
BPZ,BAZPUR,29.15798,79.146463
BQA,BANKURA,23.2244,87.0747
BQE,BAKANIAN BHAUNRI,23.262007,77.252769
BQG,BHAGWANGOLA,24.333,88.3097
BQI,BOMMIDI,11.9844,78.2454
BQM,BARELIPAR,22.052,78.4082
BQN,BAGRI NAGAR,25.895365,73.787441
BQP,BIGHAPUR,26.354977,80.693284
BQQ,BAKHLETA,23.8461,79.9694
BQR,BHILAINAGAR,21.200918,81.333925
BQSP,BASUCHAK HALT,25.0515447,86.185192
BQU,BHATTIPROLU,16.1057,80.788
BQW,BARAKALAN,25.506387,83.906794
BQY,BELERHAT,23.5196,88.2832
BR,BANDH BARETA,26.9104,77.3641
BRA,BIRSOLA,21.5987,80.2072
BRAG,BARANG JN.,20.400789,85.832663
BRAM,BALARAMPURAM,8.4303,77.0515
BRBD,BORABANDA,17.459116,78.40775
BRBG,BARBIGHA,25.220427,85.7466496
BRBL,BIRAHALLI,12.667472,76.385536
BRBS,BIRBANS PH,22.794145,86.014109
BRC,VADODARA JN,22.310696,73.181005
BRCK,BARUA CHAK,27.122702,82.055211
BRD,BHANDARA ROAD,21.2387,79.6477
BRDB,BARDA,22.1529,88.0874
BRDT,BERIA DAULAT,29.13222,79.210052
BRDV,BARADEV,26.72844,80.374603
BRE,BHARWARI,25.5591,81.4918
BRG,BARGARH,25.1637,81.4497
BRGA,BARGARH ROAD,21.3333,83.643
BRGJ,BARGAON GUJAR,21.75934,76.35498
BRGL,BURGULA HALT,16.9763853,78.2025063
BRGM,BARAIGRAM JN,24.683989,92.344036
BRGT,BHERAGHAT,23.169866,79.797979
BRGW,BARGAWAN,24.197182,82.456169
BRH,BAIKUNTHPUR RD,23.3168,82.5294
BRHD,BABA RAGHUNI HALT DWARIKA,25.7604,86.596735
BRHI,BARHI,24.302439,85.408769
BRHL,BARYAL HIMACHAL,32.025615,76.100222
BRHU,BARAHU,26.1195,92.1311
BRI,BHIRINGI,22.227932,76.941204
BRIP,BAROGOPINATHPUR,22.9511079,87.546498
BRJ,BRACE BRIDGE,22.5177,88.3013
BRJN,BRAJRAJNAGAR,21.8229,83.9238
BRK,BAHRAICH,27.581806,81.607788
BRKA,BARKA KANA,23.6241,85.4695
BRKB,BHARAT KHAND,25.400484,86.805983
BRKH,BISAPUR KALAN HALT,21.9147,78.9237
BRKP,BARKIPONA,23.568786,85.646496
BRKY,BORAKI,28.5077,77.5634
BRLA,BARAYALA CHAURASI,23.568707,75.095158
BRLF,BARLONGFER,25.755836,93.225346
BRLY,BIROLIYA,25.170106,73.192077
BRM,BARABAMBO,22.701217,85.72855
BRMA,BARMASIA,24.224289,87.38815
BRMD,BIRAMDIH,23.045394,86.19882
BRMH,BELUR MATH,22.635639,88.339691
BRMI,BRAHMANI PH,20.887041,86.056252
BRML,BARAMULA,34.2208,74.3887
BRMO,BERMO,23.7727,85.9561
BRMP,BIRMITRAPUR,22.3972,84.737
BRMR,BHARMAR,32.167839,75.954739
BRMT,BARAMATI,18.153717,74.578237
BRMX,BARMI,27.4889,80.5603
BRN,BARHAN,27.3293,78.1927
BRNA,BERAWANYA,23.4657,75.3342
BRND,BORIDAND JN.,23.2673,82.1783
BRNI,BARWASNI HALT,29.023614,76.942408
BRNR,BARUANAGAR,27.138132,95.221081
BROR,BERORE,29.19973,73.2929751
BRP,BARUIPUR JN.,22.366348,88.431337
BRPA,BARUIPARA,22.7664,88.237
BRPK,BISHARPARA KODALIA,22.676194,88.434641
BRPL,BARPALI,21.1839,83.5951
BRPS,BARAPALASI,24.382149,87.181533
BRPT,BIRAPATTI,25.3992,82.9175
BRQ,BAGRAKOT,26.870352,88.585682
BRR,BARAKAR,23.742,86.8191
BRRD,BORDI ROAD,20.1225,72.7662
BRRG,BIYAVRA RAJGARH,23.93629,76.907387
BRRI,BIRARI,24.731141,78.507383
BRRZ,BARARA BUZURG,26.0451758,81.0973393
BRS,BIRSINGHPUR,23.3669,81.043
BRSA,BARWA KALAN,27.3911,83.4082
BRSQ,BRAR SQUARE,28.613196,77.14046
BRSR,BIRANARSINGHPUR,20.7370114,84.3432101
BRST,BIRPURUSOTHAMPR,19.9904,85.8064
BRT,BRAHMAVART,26.6034,80.2724
BRTA,BARTARA,27.837103,80.007051
BRTG,BARITHENGARH,20.656639,86.059341
BRTK,BHORTEX,21.1022,74.9957
BRU,BHAIROGANJ,27.1514,84.2424
BRUD,BARUD,22.052232,76.814175
